Desc	Family ID	GCA_000442015.1_Rozella_k41_t100_protein.faa	GCA_001574975.1_Ganpr1_protein.faa	GCA_001875675.1_ASM187567v1_protein.faa	GCA_002794465.1_KSL3_v6_protein.faa	GCA_023515795.1_ASM2351579v1_protein.faa	GCA_027571585.1_ASM2757158v1_protein.faa	GCA_027604705.1_ASM2760470v1_protein.faa	GCF_000002865.3_V1.0_protein.faa	GCF_000002945.1_ASM294v2_protein.faa	GCF_000011425.1_ASM1142v1_protein.faa	GCF_000146045.2_R64_protein.faa	GCF_000151315.2_C_owczarzaki_V2_protein.faa	GCF_000182565.1_S_punctatus_V1_protein.faa	GCF_000388065.1_Font_alba_ATCC_38817_V2_protein.faa	GCF_000760515.2_UGP1.1_protein.faa
(null)	family3464	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1
(null)	family3465	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0
(null)	family3466	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0
(null)	family3467	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0
(null)	family3468	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0
(null)	family3469	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0
(null)	family3470	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3471	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0
(null)	family3472	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0
(null)	family3473	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0
(null)	family3474	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3475	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1
(null)	family3476	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0
(null)	family3477	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3478	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0
(null)	family3479	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0
(null)	family3480	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0
(null)	family3481	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0
(null)	family3482	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0
(null)	family3483	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0
(null)	family3484	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0
(null)	family3485	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0
(null)	family3486	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0
(null)	family3487	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0
(null)	family3488	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0
(null)	family3489	0	0	0	0	1	0	1	0	0	0	0	1	1	0	0
(null)	family3490	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0
(null)	family3491	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
(null)	family3492	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
(null)	family3493	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0
(null)	family3494	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0
(null)	family3495	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0
(null)	family3496	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
(null)	family3497	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0
(null)	family3498	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0
(null)	family3499	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0
(null)	family3500	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3501	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1
(null)	family3502	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0
(null)	family3503	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0
(null)	family3504	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0
(null)	family3505	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3506	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0
(null)	family3507	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0
(null)	family3508	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0
(null)	family3509	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3510	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0
(null)	family3511	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0
(null)	family3512	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3513	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0
(null)	family3514	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3515	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3516	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
(null)	family3517	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0
(null)	family3518	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3519	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0
(null)	family3520	1	0	1	0	1	0	0	0	0	0	0	0	1	0	0
(null)	family3521	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family3522	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0
(null)	family3523	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0
(null)	family3524	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3525	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1
(null)	family3526	0	0	0	0	2	0	0	0	0	5	0	5	0	0	0
(null)	family3527	2	0	0	0	0	0	5	0	0	0	0	0	5	0	0
(null)	family3528	0	0	0	0	0	0	0	0	1	2	7	0	0	0	0
(null)	family3529	0	5	0	0	0	0	2	0	0	0	0	0	3	0	0
(null)	family3530	0	4	0	0	0	0	1	0	0	3	0	0	0	0	0
(null)	family3531	0	0	0	0	0	0	0	0	2	1	4	0	0	0	0
(null)	family3532	0	5	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3533	0	0	0	0	0	0	0	0	4	1	1	0	0	0	0
(null)	family3534	0	4	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3535	0	2	0	0	0	0	0	0	0	1	3	0	0	0	0
(null)	family3536	0	3	0	0	0	0	0	1	0	2	0	0	0	0	0
(null)	family3537	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0
(null)	family3538	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0
(null)	family3539	0	0	0	0	0	0	0	0	2	1	3	0	0	0	0
(null)	family3540	0	3	0	0	0	0	0	0	0	2	0	0	1	0	0
(null)	family3541	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0
(null)	family3542	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0
(null)	family3543	0	0	0	0	2	0	0	0	0	3	0	0	1	0	0
(null)	family3544	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0
(null)	family3545	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0
(null)	family3546	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0
(null)	family3547	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0
(null)	family3548	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family3549	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0
(null)	family3550	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3551	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0
(null)	family3552	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0
(null)	family3553	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0
(null)	family3554	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0
(null)	family3555	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0
(null)	family3556	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0
(null)	family3557	0	0	0	0	2	0	0	2	0	0	0	1	0	0	0
(null)	family3558	0	0	0	0	1	0	2	0	0	0	0	0	2	0	0
(null)	family3559	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0
(null)	family3560	0	1	0	0	0	0	2	0	0	2	0	0	0	0	0
(null)	family3561	0	1	0	0	0	0	0	0	0	3	1	0	0	0	0
(null)	family3562	0	1	0	0	0	0	0	0	0	1	0	0	3	0	0
(null)	family3563	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3564	0	3	0	0	0	0	0	1	0	1	0	0	0	0	0
(null)	family3565	0	3	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3566	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0
(null)	family3567	0	0	0	0	0	0	2	0	0	2	0	0	1	0	0
(null)	family3568	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0
(null)	family3569	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0
(null)	family3570	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0
(null)	family3571	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
(null)	family3572	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3573	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0
(null)	family3574	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0
(null)	family3575	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0
(null)	family3576	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0
(null)	family3577	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0
(null)	family3578	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3579	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0
(null)	family3580	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	family3581	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
(null)	family3582	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0
(null)	family3583	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0
(null)	family3584	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0
(null)	family3585	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0
(null)	family3586	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0
(null)	family3587	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
(null)	family3588	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0
(null)	family3589	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0
(null)	family3590	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0
(null)	family3591	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3592	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
(null)	family3593	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0
(null)	family3594	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3595	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0
(null)	family3596	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0
(null)	family3597	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0
(null)	family3598	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0
(null)	family3599	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0
(null)	family3600	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0
(null)	family3601	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0
(null)	family3602	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0
(null)	family3603	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0
(null)	family3604	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0
(null)	family3605	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0
(null)	family3606	0	0	0	0	1	0	0	0	0	1	0	0	0	2	0
(null)	family3607	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0
(null)	family3608	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
(null)	family3609	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	family3610	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
(null)	family3611	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0
(null)	family3612	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0
(null)	family3613	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
(null)	family3614	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
(null)	family3615	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
(null)	family3616	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0
(null)	family3617	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3618	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0
(null)	family3619	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3620	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3621	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3622	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family3623	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0
(null)	family3624	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0
(null)	family3625	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0
(null)	family3626	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0
(null)	family3627	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0
(null)	family3628	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0
(null)	family3629	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3630	0	0	0	0	0	0	0	0	2	0	1	0	0	0	1
(null)	family3631	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3632	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3633	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3634	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
(null)	family3635	0	0	0	0	0	0	0	1	0	1	0	2	0	0	0
(null)	family3636	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0
(null)	family3637	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0
(null)	family3638	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0
(null)	family3639	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0
(null)	family3640	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0
(null)	family3641	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0
(null)	family3642	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	family3643	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0
(null)	family3644	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0
(null)	family3645	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0
(null)	family3646	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	family3647	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0
(null)	family3648	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0
(null)	family3649	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0
(null)	family3650	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0
(null)	family3651	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0
(null)	family3652	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3653	0	2	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3654	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3655	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0
(null)	family3656	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0
(null)	family3657	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0
(null)	family3658	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	family3659	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2
(null)	family3660	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0
(null)	family3661	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
(null)	family3662	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
(null)	family3663	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
(null)	family3664	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
(null)	family3665	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0
(null)	family3666	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3667	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3668	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3669	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3670	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3671	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3672	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3673	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3674	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3675	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0
(null)	family3676	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3677	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3678	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3679	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3680	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3681	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3682	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3683	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3684	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3685	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3686	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3687	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3688	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3689	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3690	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3691	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3692	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3693	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3694	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3695	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3696	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3697	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3698	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3699	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3700	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3701	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3702	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3703	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3704	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0
(null)	family3705	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
(null)	family3706	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
(null)	family3707	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0
(null)	family3708	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3709	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3710	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3711	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3712	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3713	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3714	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3715	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3716	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3717	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3718	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
(null)	family3719	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
(null)	family3720	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
(null)	family3721	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
(null)	family3722	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3723	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3724	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3725	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3726	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
(null)	family3727	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3728	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
(null)	family3729	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0
(null)	family3730	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0
(null)	family3731	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3732	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0
(null)	family3733	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3734	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
(null)	family3735	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
(null)	family3736	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
(null)	family3737	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
(null)	family3738	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
(null)	family3739	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
(null)	family3740	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
(null)	family3741	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
(null)	family3742	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
(null)	family3743	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
(null)	family3744	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
(null)	family3745	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
(null)	family3746	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
(null)	family3747	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0
(null)	family3748	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
(null)	family3749	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0
(null)	family3750	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
(null)	family3751	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
(null)	family3752	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0
(null)	family3753	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
(null)	family3754	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
(null)	family3755	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
(null)	family3756	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0
(null)	family3757	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
(null)	family3758	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0
(null)	family3759	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
(null)	family3760	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3761	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3762	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3763	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
(null)	family3764	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3765	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
(null)	family3766	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
(null)	family3767	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
(null)	family3768	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
(null)	family3769	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0
(null)	family3770	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
(null)	family3771	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
(null)	family3772	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3773	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
(null)	family3774	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0
(null)	family3775	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0
(null)	family3776	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
(null)	family3777	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
(null)	family3778	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
(null)	family3779	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0
(null)	family3780	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
(null)	family3781	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0
(null)	family3782	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0
(null)	family3783	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
(null)	family3784	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
(null)	family3785	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
(null)	family3786	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1
(null)	family3787	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
(null)	family3788	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
(null)	family3789	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
(null)	family3790	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0
(null)	family3791	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0
(null)	family3792	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1
(null)	family3793	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family3794	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3795	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3796	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3797	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3798	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3799	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0
(null)	family3800	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3801	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3802	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3803	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3804	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family3805	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
(null)	family3806	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	family3807	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3808	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
(null)	family3809	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
(null)	family3810	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3811	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1
(null)	family3812	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0
(null)	family3813	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
(null)	family3814	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
(null)	family3815	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3816	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0
(null)	family3817	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3818	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3819	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
(null)	family3820	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0
(null)	family3821	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0
