FamilyID	GCA_027604705.1_ASM2760470v1_protein.faa<1>	GCA_001574975.1_Ganpr1_protein.faa<2>	GCF_000182565.1_S_punctatus_V1_protein.faa<3>	GCF_000002945.1_ASM294v2_protein.faa<4>	GCF_000146045.2_R64_protein.faa<5>	GCF_000011425.1_ASM1142v1_protein.faa<6>	GCA_023515795.1_ASM2351579v1_protein.faa<7>	GCA_001875675.1_ASM187567v1_protein.faa<8>	GCA_027571585.1_ASM2757158v1_protein.faa<9>	GCA_002794465.1_KSL3_v6_protein.faa<10>	GCF_000760515.2_UGP1.1_protein.faa<11>	GCA_000442015.1_Rozella_k41_t100_protein.faa<12>	GCF_000388065.1_Font_alba_ATCC_38817_V2_protein.faa<13>	GCF_000002865.3_V1.0_protein.faa<14>	GCF_000151315.2_C_owczarzaki_V2_protein.faa<15>	<16>	<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>
family1826	0	1	0	1	1	1	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family1827	0	1	1	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1829	1	1	1	1	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1832	1	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family1834	1	0	0	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1
family1836	1	1	1	1	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family1838	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1839	1	1	1	1	0	1	0	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family1844	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1848	1	1	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family1849	1	1	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1853	1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1854	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1855	0	0	0	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1
family1857	1	0	1	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family1866	2	5	2	0	1	3	0	0	0	0	0	1	1	0	1	1	1	1	1	2	1	1	1	1	0	0	0	1
family1872	2	1	1	2	3	3	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	2	2	0	0	0	0	1
family1877	0	2	1	0	1	3	0	0	0	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	0	0	1
family1882	0	2	3	1	1	1	0	0	0	0	0	0	1	2	1	1	1	1	1	2	1	1	1	0	0	0	0	1
family1886	1	0	2	0	0	1	1	0	0	2	0	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1890	1	1	2	0	1	2	1	0	0	0	0	0	2	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family1893	1	2	2	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1896	1	1	1	0	2	2	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	2	1	1	1	0	1
family1898	0	1	1	1	0	1	1	0	0	0	0	0	1	1	3	1	1	1	1	1	1	1	1	0	0	0	0	1
family1903	1	1	1	0	0	0	2	0	0	1	0	1	2	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1906	1	0	0	0	1	1	1	0	0	2	1	0	1	0	2	1	1	1	1	0	1	1	1	1	1	1	0	1
family1909	1	1	1	0	0	1	0	0	0	1	0	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1913	2	0	1	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1914	1	1	0	1	2	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1916	1	1	1	0	1	2	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1922	1	1	2	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1926	1	1	1	0	1	2	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1929	1	0	0	1	1	1	1	0	0	0	0	1	2	0	1	1	1	1	1	0	1	1	1	1	0	0	0	1
family1932	1	1	1	0	0	0	1	0	0	0	0	1	2	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1
family1933	1	1	2	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1934	2	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1935	1	1	1	0	0	2	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1937	0	0	2	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1
family1945	1	1	2	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1947	1	0	1	1	1	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family1948	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1949	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1952	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1957	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1962	0	1	0	1	1	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1965	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1968	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1969	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family1973	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1977	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1
family1980	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1983	1	1	0	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1986	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family1990	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family1991	1	1	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1
family1995	1	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family1998	0	0	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1
family2005	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1
family2010	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2013	1	1	1	0	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family2014	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2016	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2020	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2025	1	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2026	1	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2028	1	1	1	0	0	0	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	0	0	1	1	0	0	1
family2030	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2031	1	1	0	1	1	0	0	1	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
family2036	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2037	1	0	0	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1
family2039	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1
family2042	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2043	1	1	1	1	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1
family2044	1	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2048	1	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2049	1	0	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2061	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family2063	1	1	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	1
family2064	0	1	1	0	0	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2068	1	1	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family2069	1	1	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2071	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2080	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2082	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2084	1	0	1	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
family2089	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family2103	1	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1
family2104	1	0	1	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2107	0	1	1	1	1	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2121	1	0	1	1	1	1	0	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family2122	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family2128	3	3	3	0	0	0	2	0	0	0	0	3	3	1	0	2	2	2	2	2	2	0	0	2	0	0	0	1
family2130	0	7	1	0	1	3	1	0	0	0	0	0	1	0	3	1	1	1	1	1	1	1	1	0	0	0	0	1
family2132	0	3	1	0	0	0	3	0	0	0	0	1	2	3	3	2	1	1	1	1	1	0	0	1	0	0	0	2
family2137	0	2	3	0	0	2	2	0	0	0	0	0	1	2	2	2	1	1	1	2	1	1	1	0	0	0	0	2
family2145	2	1	2	0	0	0	2	0	0	0	0	0	2	1	2	1	1	1	1	1	1	0	0	0	0	0	0	1
family2147	0	1	3	1	1	2	0	0	0	0	0	0	2	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family2149	2	0	2	0	0	1	1	0	0	0	0	0	1	1	3	1	1	1	1	1	1	1	1	0	0	0	0	1
family2150	1	1	1	0	0	0	3	0	0	0	0	0	1	1	3	1	1	1	1	1	1	0	0	0	0	0	0	1
family2157	1	0	1	1	1	3	0	0	0	0	0	0	1	0	2	1	1	1	1	1	1	1	1	0	0	0	0	1
family2160	2	1	2	0	0	1	1	0	0	0	0	0	2	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family2162	1	0	0	0	1	2	1	0	0	0	0	0	2	2	1	1	1	1	1	0	1	1	1	0	0	0	0	1
family2163	2	1	3	0	0	0	0	0	0	1	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	1
family2172	2	1	1	0	0	2	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2176	0	0	1	1	0	1	1	0	0	0	0	3	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2177	1	0	2	0	0	0	1	0	0	0	0	1	2	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1
family2178	0	0	0	0	0	0	0	1	1	1	2	1	2	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1
family2188	0	0	0	1	1	1	1	0	0	0	0	0	3	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1
family2190	0	1	2	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family2191	1	1	2	1	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	1
family2192	0	2	1	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	1
family2193	0	1	1	2	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2202	0	0	0	1	1	2	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	1
family2210	1	2	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2211	1	1	1	0	0	0	0	0	0	1	0	1	2	1	0	1	1	1	1	1	0	0	0	1	1	1	0	1
family2221	1	2	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2222	1	0	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family2232	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1
family2233	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2236	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2237	1	1	1	0	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family2241	1	1	1	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1
family2244	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	0	1	1	1	1	1
family2248	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2249	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2252	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2258	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2259	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2261	0	1	1	1	0	1	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family2267	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2268	1	1	0	0	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2276	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2282	0	0	0	1	1	1	1	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
family2283	0	1	1	1	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2285	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2288	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1
family2295	1	0	1	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
family2307	0	1	1	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2309	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2311	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2314	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
family2318	1	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2322	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2323	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2325	1	1	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2326	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1
family2327	0	1	1	0	0	1	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1
family2344	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2357	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2359	1	0	1	0	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family2362	1	0	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2371	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	0	0	1
family2377	1	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2378	0	0	1	1	0	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1
family2379	1	1	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2384	1	0	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family2385	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family2387	1	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2389	0	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family2394	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	1
family2412	1	5	1	0	0	2	0	0	0	0	0	0	1	0	2	1	1	1	1	1	1	1	1	0	0	0	0	1
family2422	0	2	0	0	0	1	1	0	0	0	0	0	1	2	2	2	1	1	1	1	1	1	1	0	0	0	0	2
family2427	0	1	0	0	0	2	0	0	0	2	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
family2443	0	2	1	0	1	2	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2451	1	2	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1
family2464	1	1	2	0	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2471	0	0	2	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2473	1	0	0	0	0	0	1	0	0	0	0	2	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1
family2492	1	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1
family2509	0	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2514	1	1	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1
family2515	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2517	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1
family2531	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1
family2540	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2553	1	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1
family2554	0	1	1	0	0	0	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1
family2559	1	1	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2563	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	1
family2565	1	0	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2572	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2581	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2583	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2588	1	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2595	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2597	1	1	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	1	0	0	0	1
family2599	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2615	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2623	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1
family2632	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2636	1	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1
family2638	0	1	0	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2640	0	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1
family2643	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1
family2646	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	1	1
family2649	1	1	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1
family2655	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	0	0	1
family2669	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	1
family2687	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	0	1
family2725	3	0	1	0	0	0	2	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2728	2	0	1	0	0	0	0	0	0	0	0	0	2	1	2	1	1	1	1	1	0	0	0	0	0	0	0	1
family2746	1	1	1	0	0	0	0	0	0	0	0	0	3	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1
family2747	2	0	0	0	0	0	1	0	0	0	0	0	1	1	2	1	1	1	1	0	1	0	0	0	0	0	0	1
family2785	0	0	2	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2789	0	0	1	0	0	0	1	0	0	0	0	0	1	2	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2798	0	1	2	0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1
family2804	1	0	1	0	0	0	0	0	0	0	0	0	1	1	2	1	1	1	1	1	0	0	0	0	0	0	0	1
family2806	0	0	1	0	0	0	2	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2818	0	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2821	0	0	0	1	1	1	0	0	0	0	0	0	1	1	0	1	1	1	1	0	1	1	1	0	0	0	0	1
family2825	0	0	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2826	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2828	1	0	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2832	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
family2833	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
family2834	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
family2835	0	0	0	1	1	0	0	0	0	1	0	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	0	1
family2837	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	1
family2852	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	1
family2864	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2866	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2902	0	0	0	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1
family2909	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	1
family2928	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1
family2932	1	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1
